date,store_nbr,transactions
2014-12-07,13,980.0
2014-12-07,14,1238.0
2014-12-07,15,1140.0
2014-12-07,16,1211.0
2014-12-07,17,1588.0
2014-12-07,18,1509.0
2014-12-07,19,1383.0
2014-12-07,23,1043.0
2014-12-07,24,2030.0
2014-12-07,25,742.0
2014-12-07,26,851.0
2014-12-07,27,1960.0
2014-12-07,28,1497.0
2014-12-07,30,702.0
2014-12-07,31,1716.0
2014-12-07,32,692.0
2014-12-07,33,1380.0
2014-12-07,34,2535.0
2014-12-07,35,708.0
2014-12-07,36,1157.0
2014-12-07,37,1397.0
2014-12-07,38,2406.0
2014-12-07,39,1812.0
2014-12-07,40,1371.0
2014-12-07,41,1462.0
2014-12-07,43,1452.0
2014-12-07,44,5452.0
2014-12-07,45,4982.0
2014-12-07,46,5418.0
2014-12-07,47,5110.0
2014-12-07,48,4696.0
2014-12-07,49,3457.0
2014-12-07,50,3599.0
2014-12-07,51,2164.0
2014-12-07,53,918.0
2014-12-07,54,1194.0
2014-12-08,1,2006.0
2014-12-08,2,2033.0
2014-12-08,3,3302.0
2014-12-08,4,1553.0
2014-12-08,5,1592.0
2014-12-08,6,1809.0
2014-12-08,7,1942.0
2014-12-08,8,3010.0
2014-12-08,9,2242.0
2014-12-08,10,1133.0
2014-12-08,11,2363.0
2014-12-08,12,1244.0
2014-12-08,13,945.0
2014-12-08,14,1648.0
2014-12-08,15,1434.0
2014-12-08,16,970.0
2014-12-08,17,1447.0
2014-12-08,18,1542.0
2014-12-08,19,1314.0
2014-12-08,23,1029.0
2014-12-08,24,2559.0
2014-12-08,25,667.0
2014-12-08,26,613.0
2014-12-08,27,1346.0
2014-12-08,28,1069.0
2014-12-08,30,755.0
2014-12-08,31,1415.0
2014-12-08,32,566.0
2014-12-08,33,1193.0
2014-12-08,34,2524.0
2014-12-08,35,624.0
2014-12-08,36,1111.0
2014-12-08,37,1642.0
2014-12-08,38,1950.0
2014-12-08,39,1382.0
2014-12-08,40,1511.0
2014-12-08,41,1014.0
2014-12-08,43,1409.0
2014-12-08,44,4834.0
2014-12-08,45,3884.0
2014-12-08,46,3633.0
2014-12-08,47,4038.0
2014-12-08,48,3017.0
2014-12-08,49,2901.0
2014-12-08,50,2663.0
2014-12-08,51,1769.0
2014-12-08,53,642.0
2014-12-08,54,893.0
2014-12-09,1,1896.0
2014-12-09,2,1989.0
2014-12-09,3,3173.0
2014-12-09,4,1368.0
2014-12-09,5,1485.0
2014-12-09,6,1764.0
2014-12-09,7,1845.0
2014-12-09,8,2896.0
2014-12-09,9,2136.0
2014-12-09,10,1172.0
2014-12-09,11,2349.0
2014-12-09,12,1251.0
2014-12-09,13,918.0
2014-12-09,14,1503.0
2014-12-09,15,1424.0
2014-12-09,16,867.0
2014-12-09,17,1312.0
2014-12-09,18,1612.0
2014-12-09,19,1191.0
2014-12-09,23,1077.0
2014-12-09,24,2614.0
2014-12-09,25,651.0
2014-12-09,26,640.0
2014-12-09,27,1387.0
2014-12-09,28,1161.0
2014-12-09,30,752.0
2014-12-09,31,1410.0
2014-12-09,32,614.0
2014-12-09,33,1097.0
2014-12-09,34,2338.0
2014-12-09,35,593.0
2014-12-09,36,1132.0
2014-12-09,37,1625.0
2014-12-09,38,1562.0
2014-12-09,39,1406.0
2014-12-09,40,1384.0
2014-12-09,41,999.0
2014-12-09,43,1210.0
2014-12-09,44,4530.0
2014-12-09,45,3615.0
2014-12-09,46,3310.0
2014-12-09,47,3892.0
2014-12-09,48,2690.0
2014-12-09,49,2675.0
2014-12-09,50,2493.0
2014-12-09,51,1769.0
2014-12-09,53,612.0
2014-12-09,54,866.0
2014-12-10,1,1972.0
2014-12-10,2,1948.0
2014-12-10,3,3267.0
2014-12-10,4,1503.0
2014-12-10,5,1601.0
2014-12-10,6,1846.0
2014-12-10,7,1962.0
2014-12-10,8,3110.0
2014-12-10,9,1903.0
2014-12-10,10,987.0
2014-12-10,11,2155.0
2014-12-10,12,1162.0
2014-12-10,13,897.0
2014-12-10,14,1404.0
2014-12-10,15,1237.0
2014-12-10,16,866.0
2014-12-10,17,1236.0
2014-12-10,18,1437.0
2014-12-10,19,1213.0
2014-12-10,23,1165.0
2014-12-10,24,2716.0
2014-12-10,25,812.0
2014-12-10,26,703.0
2014-12-10,27,1388.0
2014-12-10,28,932.0
2014-12-10,30,739.0
2014-12-10,31,1258.0
2014-12-10,32,554.0
2014-12-10,33,978.0
2014-12-10,34,2155.0
2014-12-10,35,519.0
2014-12-10,36,929.0
2014-12-10,37,1840.0
2014-12-10,38,1758.0
2014-12-10,39,1298.0
2014-12-10,40,1307.0
2014-12-10,41,1176.0
2014-12-10,43,1276.0
2014-12-10,44,4969.0
2014-12-10,45,3845.0
2014-12-10,46,3284.0
2014-12-10,47,4037.0
2014-12-10,48,2925.0
2014-12-10,49,3360.0
2014-12-10,50,2816.0
2014-12-10,51,2161.0
2014-12-10,53,703.0
2014-12-10,54,775.0
2014-12-11,1,1932.0
2014-12-11,2,2024.0
2014-12-11,3,3260.0
2014-12-11,4,1471.0
2014-12-11,5,1490.0
2014-12-11,6,1667.0
2014-12-11,7,1958.0
2014-12-11,8,2900.0
2014-12-11,9,2026.0
2014-12-11,10,1005.0
2014-12-11,11,2247.0
2014-12-11,12,1203.0
2014-12-11,13,869.0
2014-12-11,14,1471.0
2014-12-11,15,1341.0
2014-12-11,16,916.0
2014-12-11,17,1208.0
2014-12-11,18,1617.0
2014-12-11,19,1099.0
2014-12-11,23,1074.0
2014-12-11,24,2591.0
2014-12-11,25,675.0
2014-12-11,26,604.0
2014-12-11,27,1359.0
2014-12-11,28,1055.0
2014-12-11,30,762.0
2014-12-11,31,1403.0
2014-12-11,32,580.0
2014-12-11,33,1018.0
2014-12-11,34,2330.0
2014-12-11,35,525.0
2014-12-11,36,1069.0
2014-12-11,37,1821.0
2014-12-11,38,1583.0
2014-12-11,39,1468.0
2014-12-11,40,1334.0
2014-12-11,41,1087.0
2014-12-11,43,1223.0
2014-12-11,44,4934.0
2014-12-11,45,3550.0
2014-12-11,46,3378.0
2014-12-11,47,4339.0
2014-12-11,48,2747.0
2014-12-11,49,2944.0
2014-12-11,50,2689.0
2014-12-11,51,1796.0
2014-12-11,53,667.0
2014-12-11,54,806.0
2014-12-12,1,1951.0
2014-12-12,2,2106.0
2014-12-12,3,3500.0
2014-12-12,4,1581.0
2014-12-12,5,1692.0
2014-12-12,6,1833.0
2014-12-12,7,2091.0
2014-12-12,8,3103.0
2014-12-12,9,1848.0
2014-12-12,10,889.0
2014-12-12,11,2195.0
2014-12-12,12,1057.0
2014-12-12,13,936.0
2014-12-12,14,1276.0
2014-12-12,15,1292.0
2014-12-12,16,916.0
2014-12-12,17,1198.0
2014-12-12,18,1428.0
2014-12-12,19,1207.0
2014-12-12,23,1131.0
2014-12-12,24,2804.0
2014-12-12,25,863.0
2014-12-12,26,682.0
2014-12-12,27,1436.0
2014-12-12,28,1101.0
2014-12-12,30,720.0
2014-12-12,31,1337.0
2014-12-12,32,550.0
2014-12-12,33,1008.0
2014-12-12,34,2638.0
2014-12-12,35,532.0
2014-12-12,36,1005.0
2014-12-12,37,1808.0
2014-12-12,38,1791.0
2014-12-12,39,1358.0
2014-12-12,40,1372.0
2014-12-12,41,1184.0
2014-12-12,43,1231.0
2014-12-12,44,4969.0
2014-12-12,45,4121.0
2014-12-12,46,3666.0
2014-12-12,47,4126.0
2014-12-12,48,3024.0
2014-12-12,49,3266.0
2014-12-12,50,2944.0
2014-12-12,51,2151.0
2014-12-12,53,814.0
2014-12-12,54,890.0
2014-12-13,1,1427.0
2014-12-13,2,2269.0
2014-12-13,3,3919.0
2014-12-13,4,1751.0
2014-12-13,5,1799.0
2014-12-13,6,2151.0
2014-12-13,7,1898.0
2014-12-13,8,3288.0
2014-12-13,9,2590.0
2014-12-13,10,1286.0
2014-12-13,11,2672.0
2014-12-13,12,1352.0
2014-12-13,13,1199.0
2014-12-13,14,1840.0
2014-12-13,15,1302.0
2014-12-13,16,1054.0
2014-12-13,17,1477.0
2014-12-13,18,1593.0
2014-12-13,19,2091.0
2014-12-13,23,1205.0
2014-12-13,24,2687.0
2014-12-13,25,972.0
2014-12-13,26,817.0
2014-12-13,27,1843.0
2014-12-13,28,1357.0
2014-12-13,30,811.0
2014-12-13,31,1647.0
2014-12-13,32,687.0
2014-12-13,33,1301.0
2014-12-13,34,2939.0
2014-12-13,35,725.0
2014-12-13,36,1202.0
2014-12-13,37,1971.0
2014-12-13,38,2563.0
2014-12-13,39,1864.0
2014-12-13,40,1490.0
2014-12-13,41,1514.0
2014-12-13,43,1323.0
2014-12-13,44,6279.0
2014-12-13,45,5227.0
2014-12-13,46,5012.0
2014-12-13,47,5276.0
2014-12-13,48,4752.0
2014-12-13,49,3907.0
2014-12-13,50,3787.0
2014-12-13,51,2323.0
2014-12-13,53,949.0
2014-12-13,54,1016.0
2014-12-14,1,593.0
2014-12-14,2,2187.0
2014-12-14,3,4196.0
2014-12-14,4,1872.0
2014-12-14,5,1764.0
2014-12-14,6,2367.0
2014-12-14,7,1692.0
2014-12-14,8,3257.0
2014-12-14,9,2692.0
2014-12-14,10,1176.0
2014-12-14,11,2860.0
2014-12-14,12,1307.0
2014-12-14,13,997.0
2014-12-14,14,1239.0
2014-12-14,15,1112.0
2014-12-14,16,1129.0
2014-12-14,17,1577.0
2014-12-14,18,1722.0
2014-12-14,19,1344.0
2014-12-14,23,1043.0
2014-12-14,24,2300.0
2014-12-14,25,772.0
2014-12-14,26,880.0
2014-12-14,27,2032.0
2014-12-14,28,1569.0
2014-12-14,30,689.0
2014-12-14,31,1903.0
2014-12-14,32,651.0
2014-12-14,33,1255.0
2014-12-14,34,2811.0
2014-12-14,35,672.0
2014-12-14,36,1237.0
2014-12-14,37,1541.0
2014-12-14,38,2827.0
2014-12-14,39,1852.0
2014-12-14,40,1355.0
2014-12-14,41,1622.0
2014-12-14,43,1444.0
2014-12-14,44,5797.0
2014-12-14,45,5194.0
2014-12-14,46,5470.0
2014-12-14,47,5225.0
2014-12-14,48,4873.0
2014-12-14,49,4245.0
2014-12-14,50,3563.0
2014-12-14,51,2432.0
2014-12-14,53,1031.0
2014-12-14,54,1237.0
2014-12-15,1,2008.0
2014-12-15,2,2149.0
2014-12-15,3,3820.0
2014-12-15,4,1651.0
2014-12-15,5,1854.0
2014-12-15,6,2007.0
2014-12-15,7,2102.0
2014-12-15,8,3463.0
2014-12-15,9,2551.0
2014-12-15,10,1128.0
2014-12-15,11,2343.0
2014-12-15,12,1348.0
2014-12-15,13,969.0
2014-12-15,14,1730.0
2014-12-15,15,1595.0
2014-12-15,16,959.0
2014-12-15,17,1422.0
2014-12-15,18,1672.0
2014-12-15,19,1339.0
2014-12-15,23,1159.0
2014-12-15,24,2904.0
2014-12-15,25,757.0
2014-12-15,26,700.0
2014-12-15,27,1425.0
2014-12-15,28,1261.0
2014-12-15,30,816.0
2014-12-15,31,1504.0
2014-12-15,32,633.0
2014-12-15,33,1233.0
2014-12-15,34,2668.0
2014-12-15,35,603.0
2014-12-15,36,1149.0
2014-12-15,37,1825.0
2014-12-15,38,1860.0
2014-12-15,39,1540.0
2014-12-15,40,1576.0
2014-12-15,41,1178.0
2014-12-15,43,1310.0
2014-12-15,44,5268.0
2014-12-15,45,4427.0
2014-12-15,46,4078.0
2014-12-15,47,4721.0
2014-12-15,48,3470.0
2014-12-15,49,3526.0
2014-12-15,50,2849.0
2014-12-15,51,2083.0
2014-12-15,53,734.0
2014-12-15,54,969.0
2014-12-16,1,2026.0
2014-12-16,2,2287.0
2014-12-16,3,3821.0
2014-12-16,4,1735.0
2014-12-16,5,1801.0
2014-12-16,6,2015.0
2014-12-16,7,2154.0
2014-12-16,8,3432.0
2014-12-16,9,2395.0
2014-12-16,10,1226.0
2014-12-16,11,2529.0
2014-12-16,12,1272.0
2014-12-16,13,1116.0
2014-12-16,14,1576.0
2014-12-16,15,1520.0
2014-12-16,16,1042.0
2014-12-16,17,1499.0
2014-12-16,18,1811.0
2014-12-16,19,1380.0
2014-12-16,23,1190.0
2014-12-16,24,2897.0
2014-12-16,25,746.0
2014-12-16,26,799.0
2014-12-16,27,1443.0
2014-12-16,28,1424.0
2014-12-16,30,805.0
2014-12-16,31,1591.0
2014-12-16,32,685.0
2014-12-16,33,1265.0
2014-12-16,34,2702.0
2014-12-16,35,711.0
2014-12-16,36,1360.0
2014-12-16,37,1772.0
2014-12-16,38,1969.0
2014-12-16,39,1594.0
2014-12-16,40,1684.0
2014-12-16,41,1244.0
2014-12-16,43,1346.0
2014-12-16,44,5343.0
2014-12-16,45,4436.0
2014-12-16,46,4027.0
2014-12-16,47,4612.0
2014-12-16,48,3423.0
2014-12-16,49,3637.0
2014-12-16,50,3152.0
2014-12-16,51,2085.0
2014-12-16,53,727.0
2014-12-16,54,916.0
2014-12-17,1,2347.0
2014-12-17,2,2421.0
2014-12-17,3,4070.0
2014-12-17,4,1822.0
2014-12-17,5,1898.0
2014-12-17,6,2178.0
2014-12-17,7,2241.0
2014-12-17,8,3721.0
2014-12-17,9,2250.0
2014-12-17,10,1198.0
2014-12-17,11,2511.0
2014-12-17,12,1331.0
2014-12-17,13,1051.0
2014-12-17,14,1615.0
2014-12-17,15,1551.0
2014-12-17,16,995.0
2014-12-17,17,1359.0
2014-12-17,18,1803.0
2014-12-17,19,1372.0
2014-12-17,23,1236.0
2014-12-17,24,3184.0
2014-12-17,25,935.0
2014-12-17,26,831.0
2014-12-17,27,1656.0
2014-12-17,28,1179.0
2014-12-17,30,833.0
2014-12-17,31,1586.0
2014-12-17,32,698.0
2014-12-17,33,1063.0
2014-12-17,34,2619.0
2014-12-17,35,666.0
2014-12-17,36,1199.0
2014-12-17,37,2007.0
2014-12-17,38,2091.0
2014-12-17,39,1492.0
2014-12-17,40,1538.0
2014-12-17,41,1259.0
2014-12-17,43,1349.0
2014-12-17,44,5958.0
2014-12-17,45,4645.0
2014-12-17,46,4428.0
2014-12-17,47,4974.0
2014-12-17,48,3587.0
2014-12-17,49,3837.0
2014-12-17,50,3239.0
2014-12-17,51,2304.0
2014-12-17,53,863.0
2014-12-17,54,897.0
2014-12-18,1,2201.0
2014-12-18,2,2295.0
2014-12-18,3,4253.0
2014-12-18,4,1774.0
2014-12-18,5,1873.0
2014-12-18,6,2112.0
2014-12-18,7,2095.0
2014-12-18,8,3770.0
2014-12-18,9,2439.0
2014-12-18,10,1173.0
2014-12-18,11,2557.0
2014-12-18,12,1384.0
2014-12-18,13,1001.0
2014-12-18,14,1661.0
2014-12-18,15,1564.0
2014-12-18,16,964.0
2014-12-18,17,1448.0
2014-12-18,18,1889.0
2014-12-18,19,1293.0
2014-12-18,23,1222.0
2014-12-18,24,3192.0
2014-12-18,25,883.0
2014-12-18,26,890.0
2014-12-18,27,1536.0
2014-12-18,28,1371.0
2014-12-18,30,903.0
2014-12-18,31,1702.0
2014-12-18,32,680.0
2014-12-18,33,1170.0
2014-12-18,34,2823.0
2014-12-18,35,682.0
2014-12-18,36,1283.0
2014-12-18,37,1993.0
2014-12-18,38,2031.0
2014-12-18,39,1729.0
2014-12-18,40,1511.0
2014-12-18,41,1306.0
2014-12-18,43,1326.0
2014-12-18,44,5899.0
2014-12-18,45,4698.0
2014-12-18,46,5251.0
2014-12-18,47,4963.0
2014-12-18,48,3771.0
2014-12-18,49,4094.0
2014-12-18,50,3522.0
2014-12-18,51,2379.0
2014-12-18,53,806.0
2014-12-18,54,863.0
2014-12-19,1,2310.0
2014-12-19,2,2547.0
2014-12-19,3,4202.0
2014-12-19,4,1998.0
2014-12-19,5,1970.0
2014-12-19,6,2253.0
2014-12-19,7,2428.0
2014-12-19,8,3704.0
2014-12-19,9,2265.0
2014-12-19,10,1101.0
2014-12-19,11,2594.0
2014-12-19,12,1286.0
2014-12-19,13,1079.0
2014-12-19,14,1511.0
2014-12-19,15,1405.0
2014-12-19,16,1090.0
2014-12-19,17,1303.0
2014-12-19,18,1723.0
2014-12-19,19,1341.0
2014-12-19,23,1305.0
2014-12-19,24,3313.0
2014-12-19,25,1067.0
2014-12-19,26,983.0
2014-12-19,27,1561.0
2014-12-19,28,1233.0
2014-12-19,30,868.0
2014-12-19,31,1735.0
2014-12-19,32,698.0
2014-12-19,33,1141.0
2014-12-19,34,3159.0
2014-12-19,35,667.0
2014-12-19,36,1180.0
2014-12-19,37,2029.0
2014-12-19,38,2333.0
2014-12-19,39,1677.0
2014-12-19,40,1515.0
2014-12-19,41,1518.0
2014-12-19,43,1395.0
2014-12-19,44,5951.0
2014-12-19,45,4830.0
2014-12-19,46,4710.0
2014-12-19,47,5089.0
2014-12-19,48,3922.0
2014-12-19,49,4110.0
2014-12-19,50,3524.0
2014-12-19,51,2638.0
2014-12-19,53,984.0
2014-12-19,54,942.0
2014-12-20,1,1882.0
2014-12-20,2,2672.0
2014-12-20,3,4440.0
2014-12-20,4,2074.0
2014-12-20,5,2150.0
2014-12-20,6,2608.0
2014-12-20,7,2112.0
2014-12-20,8,3890.0
2014-12-20,9,3012.0
2014-12-20,10,1438.0
2014-12-20,11,3049.0
2014-12-20,12,1411.0
2014-12-20,13,1352.0
2014-12-20,14,1914.0
2014-12-20,15,1536.0
2014-12-20,16,1206.0
2014-12-20,17,1571.0
2014-12-20,18,1651.0
2014-12-20,19,2296.0
2014-12-20,23,1294.0
2014-12-20,24,3098.0
2014-12-20,25,1137.0
2014-12-20,26,1157.0
2014-12-20,27,1799.0
2014-12-20,28,1512.0
2014-12-20,30,826.0
2014-12-20,31,1987.0
2014-12-20,32,813.0
2014-12-20,33,1470.0
2014-12-20,34,3275.0
2014-12-20,35,681.0
2014-12-20,36,1271.0
2014-12-20,37,2167.0
2014-12-20,38,2646.0
2014-12-20,39,2272.0
2014-12-20,40,1651.0
2014-12-20,41,1705.0
2014-12-20,43,1548.0
2014-12-20,44,7045.0
2014-12-20,45,5793.0
2014-12-20,46,6009.0
2014-12-20,47,5908.0
2014-12-20,48,5129.0
2014-12-20,49,4621.0
2014-12-20,50,4267.0
2014-12-20,51,2724.0
2014-12-20,53,1092.0
2014-12-20,54,1132.0
2014-12-21,1,990.0
2014-12-21,2,2672.0
2014-12-21,3,4594.0
2014-12-21,4,2193.0
2014-12-21,5,2064.0
2014-12-21,6,2658.0
2014-12-21,7,1909.0
2014-12-21,8,3531.0
2014-12-21,9,3320.0
2014-12-21,10,1634.0
2014-12-21,11,3327.0
2014-12-21,12,1537.0
2014-12-21,13,1163.0
2014-12-21,14,1514.0
2014-12-21,15,1359.0
2014-12-21,16,1322.0
2014-12-21,17,1654.0
2014-12-21,18,1748.0
2014-12-21,19,1486.0
2014-12-21,23,1214.0
2014-12-21,24,2656.0
2014-12-21,25,928.0
2014-12-21,26,1348.0
2014-12-21,27,2118.0
2014-12-21,28,1645.0
2014-12-21,30,787.0
2014-12-21,31,2032.0
2014-12-21,32,786.0
2014-12-21,33,1458.0
2014-12-21,34,2986.0
2014-12-21,35,676.0
2014-12-21,36,1229.0
2014-12-21,37,1867.0
2014-12-21,38,3191.0
2014-12-21,39,2159.0
2014-12-21,40,1411.0
2014-12-21,41,1851.0
2014-12-21,43,1624.0
2014-12-21,44,7205.0
2014-12-21,45,6198.0
2014-12-21,46,6788.0
2014-12-21,47,5917.0
2014-12-21,48,5722.0
2014-12-21,49,4960.0
2014-12-21,50,4080.0
2014-12-21,51,2592.0
2014-12-21,53,1225.0
2014-12-21,54,1366.0
2014-12-22,1,2594.0
2014-12-22,2,3094.0
2014-12-22,3,5354.0
2014-12-22,4,2523.0
2014-12-22,5,2664.0
2014-12-22,6,2958.0
2014-12-22,7,2611.0
2014-12-22,8,4474.0
2014-12-22,9,3311.0
2014-12-22,10,1625.0
2014-12-22,11,3467.0
2014-12-22,12,1723.0
2014-12-22,13,1442.0
2014-12-22,14,2215.0
2014-12-22,15,1998.0
2014-12-22,16,1317.0
2014-12-22,17,1822.0
2014-12-22,18,2137.0
2014-12-22,19,1945.0
2014-12-22,23,1450.0
2014-12-22,24,3918.0
2014-12-22,25,1130.0
2014-12-22,26,1252.0
2014-12-22,27,1908.0
2014-12-22,28,1778.0
2014-12-22,30,980.0
2014-12-22,31,2298.0
2014-12-22,32,890.0
2014-12-22,33,1712.0
2014-12-22,34,3468.0
2014-12-22,35,760.0
2014-12-22,36,1484.0
2014-12-22,37,2617.0
2014-12-22,38,3001.0
2014-12-22,39,2299.0
2014-12-22,40,2063.0
2014-12-22,41,1969.0
2014-12-22,43,1713.0
2014-12-22,44,7524.0
2014-12-22,45,6566.0
2014-12-22,46,6884.0
2014-12-22,47,6415.0
2014-12-22,48,5719.0
2014-12-22,49,5302.0
2014-12-22,50,4416.0
2014-12-22,51,3064.0
2014-12-22,53,1278.0
2014-12-22,54,1442.0
2014-12-23,1,2861.0
2014-12-23,2,3360.0
2014-12-23,3,5726.0
2014-12-23,4,2784.0
2014-12-23,5,3018.0
2014-12-23,6,3075.0
2014-12-23,7,2784.0
2014-12-23,8,5124.0
2014-12-23,9,3525.0
2014-12-23,10,1587.0
2014-12-23,11,3566.0
2014-12-23,12,1763.0
2014-12-23,13,1510.0
2014-12-23,14,2055.0
2014-12-23,15,1883.0
2014-12-23,16,1454.0
2014-12-23,17,1835.0
2014-12-23,18,2222.0
2014-12-23,19,1763.0
2014-12-23,23,1871.0
2014-12-23,24,4244.0
2014-12-23,25,1220.0
2014-12-23,26,1551.0
2014-12-23,27,1896.0
2014-12-23,28,1841.0
2014-12-23,30,1094.0
2014-12-23,31,2462.0
2014-12-23,32,974.0
2014-12-23,33,1821.0
2014-12-23,34,3562.0
2014-12-23,35,842.0
2014-12-23,36,1705.0
2014-12-23,37,2990.0
2014-12-23,38,3221.0
2014-12-23,39,2647.0
2014-12-23,40,2098.0
2014-12-23,41,2245.0
2014-12-23,43,1720.0
2014-12-23,44,8120.0
2014-12-23,45,6884.0
2014-12-23,46,7447.0
2014-12-23,47,7048.0
2014-12-23,48,6205.0
2014-12-23,49,5757.0
2014-12-23,50,4857.0
2014-12-23,51,3572.0
2014-12-23,53,1484.0
2014-12-23,54,1240.0
2014-12-24,1,2800.0
2014-12-24,2,3637.0
2014-12-24,3,5464.0
2014-12-24,4,3391.0
2014-12-24,5,3468.0
2014-12-24,6,3917.0
2014-12-24,7,3023.0
2014-12-24,8,4872.0
2014-12-24,9,4474.0
2014-12-24,10,2242.0
2014-12-24,11,4669.0
2014-12-24,12,2052.0
2014-12-24,13,1747.0
2014-12-24,14,2359.0
2014-12-24,15,2314.0
2014-12-24,16,1861.0
2014-12-24,17,2631.0
2014-12-24,18,2357.0
2014-12-24,19,2255.0
2014-12-24,23,2115.0
2014-12-24,24,4091.0
2014-12-24,25,1519.0
2014-12-24,26,2184.0
2014-12-24,27,2441.0
2014-12-24,28,2433.0
2014-12-24,30,1443.0
2014-12-24,31,3022.0
2014-12-24,32,1497.0
2014-12-24,33,2377.0
2014-12-24,34,3330.0
2014-12-24,35,1011.0
2014-12-24,36,1710.0
2014-12-24,37,3056.0
2014-12-24,38,3556.0
2014-12-24,39,2882.0
2014-12-24,40,2263.0
2014-12-24,41,2319.0
2014-12-24,43,2215.0
2014-12-24,44,7689.0
2014-12-24,45,6457.0
2014-12-24,46,7334.0
2014-12-24,47,6190.0
2014-12-24,48,6521.0
2014-12-24,49,5844.0
2014-12-24,50,4259.0
2014-12-24,51,3295.0
2014-12-24,53,2149.0
2014-12-24,54,1811.0
2014-12-26,1,1295.0
2014-12-26,2,2281.0
2014-12-26,3,3811.0
2014-12-26,4,1775.0
2014-12-26,5,2085.0
2014-12-26,6,2311.0
2014-12-26,7,1941.0
2014-12-26,8,2972.0
2014-12-26,9,2754.0
2014-12-26,10,1542.0
2014-12-26,11,3360.0
2014-12-26,12,1440.0
2014-12-26,13,1199.0
2014-12-26,14,1698.0
2014-12-26,15,1504.0
2014-12-26,16,1151.0
2014-12-26,17,1434.0
2014-12-26,18,1381.0
2014-12-26,19,1672.0
2014-12-26,23,1315.0
2014-12-26,24,2771.0
2014-12-26,25,2130.0
2014-12-26,26,983.0
2014-12-26,27,2075.0
2014-12-26,28,1392.0
2014-12-26,30,649.0
2014-12-26,31,1824.0
2014-12-26,32,672.0
2014-12-26,33,1303.0
2014-12-26,34,2786.0
2014-12-26,35,746.0
2014-12-26,36,1482.0
2014-12-26,37,1829.0
2014-12-26,38,2719.0
2014-12-26,39,1947.0
2014-12-26,40,1445.0
2014-12-26,41,1566.0
2014-12-26,43,1538.0
2014-12-26,44,5693.0
2014-12-26,45,5396.0
2014-12-26,46,5620.0
2014-12-26,47,5273.0
2014-12-26,48,5251.0
2014-12-26,49,3914.0
2014-12-26,50,4214.0
2014-12-26,51,2486.0
2014-12-26,53,1015.0
2014-12-26,54,1120.0
2014-12-27,1,1031.0
2014-12-27,2,1885.0
2014-12-27,3,3372.0
2014-12-27,4,1602.0
2014-12-27,5,1838.0
2014-12-27,6,2041.0
2014-12-27,7,1498.0
2014-12-27,8,2568.0
2014-12-27,9,2621.0
2014-12-27,10,1434.0
2014-12-27,11,3137.0
2014-12-27,12,1345.0
2014-12-27,13,1307.0
2014-12-27,14,1725.0
2014-12-27,15,1404.0
2014-12-27,16,971.0
2014-12-27,17,1339.0
2014-12-27,18,1100.0
2014-12-27,19,2072.0
2014-12-27,23,1153.0
2014-12-27,24,2400.0
2014-12-27,25,2142.0
2014-12-27,26,930.0
2014-12-27,27,1896.0
2014-12-27,28,1326.0
2014-12-27,30,692.0
2014-12-27,31,1791.0
2014-12-27,32,667.0
2014-12-27,33,1249.0
2014-12-27,34,2772.0
2014-12-27,35,821.0
2014-12-27,36,1334.0
2014-12-27,37,1595.0
2014-12-27,38,2340.0
2014-12-27,39,1762.0
2014-12-27,40,1362.0
2014-12-27,41,1382.0
2014-12-27,43,1440.0
2014-12-27,44,4813.0
2014-12-27,45,4773.0
2014-12-27,46,5273.0
2014-12-27,47,5157.0
2014-12-27,48,4647.0
2014-12-27,49,3242.0
2014-12-27,50,3711.0
2014-12-27,51,2005.0
2014-12-27,53,939.0
2014-12-27,54,1052.0
2014-12-28,1,398.0
2014-12-28,2,1644.0
2014-12-28,3,3115.0
2014-12-28,4,1434.0
2014-12-28,5,1592.0
2014-12-28,6,1923.0
2014-12-28,7,1152.0
2014-12-28,8,2349.0
2014-12-28,9,2276.0
2014-12-28,10,1122.0
2014-12-28,11,2758.0
2014-12-28,12,1108.0
2014-12-28,13,864.0
2014-12-28,14,1018.0
2014-12-28,15,957.0
2014-12-28,16,971.0
2014-12-28,17,1352.0
2014-12-28,18,1198.0
2014-12-28,19,1136.0
2014-12-28,23,926.0
2014-12-28,24,1899.0
2014-12-28,25,1698.0
2014-12-28,26,890.0
2014-12-28,27,1635.0
2014-12-28,28,1204.0
2014-12-28,30,553.0
2014-12-28,31,1707.0
2014-12-28,32,603.0
2014-12-28,33,1248.0
2014-12-28,34,2379.0
2014-12-28,35,695.0
2014-12-28,36,1356.0
2014-12-28,37,1111.0
2014-12-28,38,2271.0
2014-12-28,39,1521.0
2014-12-28,40,1142.0
2014-12-28,41,1267.0
2014-12-28,43,1308.0
2014-12-28,44,4721.0
2014-12-28,45,4443.0
2014-12-28,46,4812.0
2014-12-28,47,4745.0
2014-12-28,48,4537.0
2014-12-28,49,3003.0
2014-12-28,50,3014.0
2014-12-28,51,1860.0
2014-12-28,53,960.0
2014-12-28,54,1015.0
2014-12-29,1,1789.0
2014-12-29,2,2139.0
2014-12-29,3,3595.0
2014-12-29,4,1694.0
2014-12-29,5,2127.0
2014-12-29,6,2029.0
2014-12-29,7,1651.0
2014-12-29,8,3157.0
2014-12-29,9,2536.0
2014-12-29,10,1220.0
2014-12-29,11,2609.0
2014-12-29,12,1256.0
2014-12-29,13,1041.0
